imdb_id,title,wiki
tt1259521,The Cabin in the Woods,https://en.wikipedia.org/?curid=12925911
tt1282140,Easy A,https://en.wikipedia.org/?curid=23438736
tt0840361,The Town,https://en.wikipedia.org/?curid=24228929
tt0097165,Dead Poets Society,https://en.wikipedia.org/?curid=129493
tt1542344,127 Hours,https://en.wikipedia.org/?curid=25244870
tt0446029,Scott Pilgrim vs. the World,https://en.wikipedia.org/?curid=17574075
tt0086879,Amadeus,https://en.wikipedia.org/?curid=1065214
tt0092005,Stand by Me,https://en.wikipedia.org/?curid=87983
tt0964517,The Fighter,https://en.wikipedia.org/?curid=23652051
tt1065073,Boyhood,https://en.wikipedia.org/?curid=11055577
tt0454848,Inside Man,https://en.wikipedia.org/?curid=3592692
tt0230600,The Others,https://en.wikipedia.org/?curid=1267713
tt1306980,50/50,https://en.wikipedia.org/?curid=28150124
tt0357413,Anchorman: The Legend of Ron Burgundy,https://en.wikipedia.org/?curid=709490
tt0395169,Hotel Rwanda,https://en.wikipedia.org/?curid=1102282
tt2294449,22 Jump Street,https://en.wikipedia.org/?curid=39591044
tt0110475,The Mask,https://en.wikipedia.org/?curid=1485962
tt0103639,Aladdin,https://en.wikipedia.org/?curid=73170
tt0162661,Sleepy Hollow,https://en.wikipedia.org/?curid=55601
tt0328107,Man on Fire,https://en.wikipedia.org/?curid=525305
tt1193138,Up in the Air,https://en.wikipedia.org/?curid=23810915
tt0338751,The Aviator,https://en.wikipedia.org/?curid=1141438
tt0405094,The Lives of Others,https://en.wikipedia.org/?curid=5454803
tt1182345,Moon,https://en.wikipedia.org/?curid=20348262
tt0088847,The Breakfast Club,https://en.wikipedia.org/?curid=29943
tt0111257,Speed,https://en.wikipedia.org/?curid=99123
tt0118971,The Devils Advocate,https://en.wikipedia.org/?curid=673274
tt0388795,Brokeback Mountain,https://en.wikipedia.org/?curid=1623960
tt0217869,Unbreakable,https://en.wikipedia.org/?curid=32252
tt0212338,Meet the Parents,https://en.wikipedia.org/?curid=695023
tt1895587,Spotlight,https://en.wikipedia.org/?curid=43842546
tt0052357,Vertigo,https://en.wikipedia.org/?curid=76617
tt0462538,The Simpsons Movie,https://en.wikipedia.org/?curid=1424178
tt1490017,The Lego Movie,https://en.wikipedia.org/?curid=37864037
tt3783958,La La Land,https://en.wikipedia.org/?curid=47204682
tt0120601,Being John Malkovich,https://en.wikipedia.org/?curid=349941
tt0363163,Downfall,https://en.wikipedia.org/?curid=993791
tt0887883,Burn After Reading,https://en.wikipedia.org/?curid=8344046
tt1125849,The Wrestler,https://en.wikipedia.org/?curid=15122117
tt0970179,Hugo,https://en.wikipedia.org/?curid=12767159
tt0399295,Lord of War,https://en.wikipedia.org/?curid=2643692
tt0167190,Hellboy,https://en.wikipedia.org/?curid=5292920
tt0065126,True Grit,https://en.wikipedia.org/?curid=161912
tt1748122,Moonrise Kingdom,https://en.wikipedia.org/?curid=31462588
tt0449467,Babel,https://en.wikipedia.org/?curid=3060756
tt0119396,Jackie Brown,https://en.wikipedia.org/?curid=394792
tt0100802,Total Recall,https://en.wikipedia.org/?curid=55325
tt0379786,Serenity,https://en.wikipedia.org/?curid=504242
tt0110148,Interview with the Vampire: The Vampire Chronicles,https://en.wikipedia.org/?curid=3239688
tt0081398,Raging Bull,https://en.wikipedia.org/?curid=25506
tt0175880,Magnolia,https://en.wikipedia.org/?curid=231829
tt0077416,The Deer Hunter,https://en.wikipedia.org/?curid=73425
tt0472043,Apocalypto,https://en.wikipedia.org/?curid=2308701
tt3397884,Sicario,https://en.wikipedia.org/?curid=43221463
tt0119698,Princess Mononoke,https://en.wikipedia.org/?curid=24653
tt0120663,Eyes Wide Shut,https://en.wikipedia.org/?curid=9979
tt0190590,"O Brother, Where Art Thou?",https://en.wikipedia.org/?curid=22216
tt0087843,Once Upon a Time in America,https://en.wikipedia.org/?curid=442308
tt0053125,North by Northwest,https://en.wikipedia.org/?curid=73412
tt0119822,As Good as It Gets,https://en.wikipedia.org/?curid=142447
tt0117571,Scream,https://en.wikipedia.org/?curid=113549
tt0884328,The Mist,https://en.wikipedia.org/?curid=8432450
tt0119177,Gattaca,https://en.wikipedia.org/?curid=42886
tt0056592,To Kill a Mockingbird,https://en.wikipedia.org/?curid=4607980
tt0116367,From Dusk Till Dawn,https://en.wikipedia.org/?curid=447299
tt0071315,Chinatown,https://en.wikipedia.org/?curid=68092
tt0120201,Starship Troopers,https://en.wikipedia.org/?curid=203841
tt0094226,The Untouchables,https://en.wikipedia.org/?curid=3842730
tt0119375,Insomnia,https://en.wikipedia.org/?curid=4760947
tt1478338,Bridesmaids,https://en.wikipedia.org/?curid=29267698
tt0103776,Batman Returns,https://en.wikipedia.org/?curid=4728
tt1790885,Zero Dark Thirty,https://en.wikipedia.org/?curid=34953010
tt3170832,Room,https://en.wikipedia.org/?curid=44425370
tt2652118,"Crouching Tiger, Hidden Dragon",https://en.wikipedia.org/?curid=43989289
tt0113497,Jumanji,https://en.wikipedia.org/?curid=3700174
tt0106977,The Fugitive,https://en.wikipedia.org/?curid=1822067
tt0120669,Fear and Loathing in Las Vegas,https://en.wikipedia.org/?curid=5842075
tt0120623,A Bugs Life,https://en.wikipedia.org/?curid=460442
tt0463854,28 Weeks Later,https://en.wikipedia.org/?curid=5971538
tt0265666,The Royal Tenenbaums,https://en.wikipedia.org/?curid=223268
tt0112384,Apollo 13,https://en.wikipedia.org/?curid=142417
tt0061722,The Graduate,https://en.wikipedia.org/?curid=29942
tt0181875,Almost Famous,https://en.wikipedia.org/?curid=431562
tt0125439,Notting Hill,https://en.wikipedia.org/?curid=204019
tt0196229,Zoolander,https://en.wikipedia.org/?curid=305909
tt0257044,Road to Perdition,https://en.wikipedia.org/?curid=342741
tt1959490,Noah,https://en.wikipedia.org/?curid=36534974
tt0075686,Annie Hall,https://en.wikipedia.org/?curid=66870
tt0056172,Lawrence of Arabia,https://en.wikipedia.org/?curid=43452
tt0452623,Gone Baby Gone,https://en.wikipedia.org/?curid=5565988
tt0824747,Changeling,https://en.wikipedia.org/?curid=10825132
tt0113189,GoldenEye,https://en.wikipedia.org/?curid=268833
tt0105323,Scent of a Woman,https://en.wikipedia.org/?curid=133648
tt0368447,The Village,https://en.wikipedia.org/?curid=739286
tt0783233,Atonement,https://en.wikipedia.org/?curid=4902239
tt0120611,Blade,https://en.wikipedia.org/?curid=471544
tt0093409,Lethal Weapon,https://en.wikipedia.org/?curid=235418
tt1817273,The Place Beyond the Pines,https://en.wikipedia.org/?curid=33572843
tt0134847,Pitch Black,https://en.wikipedia.org/?curid=488484
tt0298203,8 Mile,https://en.wikipedia.org/?curid=11014779
tt1386588,The Other Guys,https://en.wikipedia.org/?curid=2549266
tt0145503,Sunshine,https://en.wikipedia.org/?curid=4413065
tt0430922,Role Models,https://en.wikipedia.org/?curid=13253566
tt0116695,Jerry Maguire,https://en.wikipedia.org/?curid=142435
tt0110213,The Jungle Book,https://en.wikipedia.org/?curid=726161
tt1706620,Snowpiercer,https://en.wikipedia.org/?curid=35816879
tt1655442,The Artist,https://en.wikipedia.org/?curid=31701975
tt0111503,True Lies,https://en.wikipedia.org/?curid=68374
tt0185937,The Blair Witch Project,https://en.wikipedia.org/?curid=18841979
tt0118749,Boogie Nights,https://en.wikipedia.org/?curid=452017
tt0765443,Eastern Promises,https://en.wikipedia.org/?curid=5425205
tt0099348,Dances with Wolves,https://en.wikipedia.org/?curid=129585
tt0315733,21 Grams,https://en.wikipedia.org/?curid=468326
tt1931533,Seven Psychopaths,https://en.wikipedia.org/?curid=33757147
tt0427944,Thank You for Smoking,https://en.wikipedia.org/?curid=2273984
tt1124035,The Ides of March,https://en.wikipedia.org/?curid=31024173
tt0358273,Walk the Line,https://en.wikipedia.org/?curid=1641890
tt0399146,A History of Violence,https://en.wikipedia.org/?curid=1726126
tt0364725,Dodgeball: A True Underdog Story,https://en.wikipedia.org/?curid=709419
tt1192628,Rango,https://en.wikipedia.org/?curid=34480764
tt0072890,Dog Day Afternoon,https://en.wikipedia.org/?curid=101914
tt0420223,Stranger Than Fiction,https://en.wikipedia.org/?curid=4155050
tt1855199,End of Watch,https://en.wikipedia.org/?curid=35729649
tt0333766,Garden State,https://en.wikipedia.org/?curid=558336
tt1234721,RoboCop,https://en.wikipedia.org/?curid=36137173
tt0104257,A Few Good Men,https://en.wikipedia.org/?curid=20691749
tt0302886,Old School,https://en.wikipedia.org/?curid=974837
tt0195714,Final Destination,https://en.wikipedia.org/?curid=219712
tt0070735,The Sting,https://en.wikipedia.org/?curid=62440
tt0109445,Clerks,https://en.wikipedia.org/?curid=200694
tt0107818,Philadelphia,https://en.wikipedia.org/?curid=468293
tt0983193,The Adventures of Tintin,https://en.wikipedia.org/?curid=11400848
tt0373469,Kiss Kiss Bang Bang,https://en.wikipedia.org/?curid=1889426
tt0245712,Amores Perros,https://en.wikipedia.org/?curid=729979
tt0408306,Munich,https://en.wikipedia.org/?curid=2311219
tt0110632,Natural Born Killers,https://en.wikipedia.org/?curid=21180
tt0083944,First Blood,https://en.wikipedia.org/?curid=872441
tt1189340,The Lincoln Lawyer,https://en.wikipedia.org/?curid=28842238
tt1139797,Let the Right One In,https://en.wikipedia.org/?curid=16881835
tt0082096,Das Boot,https://en.wikipedia.org/?curid=8994
tt0057115,The Great Escape,https://en.wikipedia.org/?curid=181229
tt3799694,The Nice Guys,https://en.wikipedia.org/?curid=43846431
tt3076658,Creed,https://en.wikipedia.org/?curid=44749281
tt0181865,Traffic,https://en.wikipedia.org/?curid=37599
tt1077258,Planet Terror,https://en.wikipedia.org/?curid=8586622
tt0080678,The Elephant Man,https://en.wikipedia.org/?curid=106344
tt0059578,For a Few Dollars More,https://en.wikipedia.org/?curid=442300
tt0108399,True Romance,https://en.wikipedia.org/?curid=441315
tt0985694,Machete,https://en.wikipedia.org/?curid=10304105
tt0123755,Cube,https://en.wikipedia.org/?curid=376485
tt0374900,Napoleon Dynamite,https://en.wikipedia.org/?curid=882119
tt0187738,Blade II,https://en.wikipedia.org/?curid=479757
tt0095765,Cinema Paradiso,https://en.wikipedia.org/?curid=1249349
tt1832382,A Separation,https://en.wikipedia.org/?curid=30547958
tt1127180,Drag Me to Hell,https://en.wikipedia.org/?curid=20469278
tt0435625,The Descent,https://en.wikipedia.org/?curid=2253390
tt0118929,Dark City,https://en.wikipedia.org/?curid=1884712
tt0116483,Happy Gilmore,https://en.wikipedia.org/?curid=400797
tt0143145,The World Is Not Enough,https://en.wikipedia.org/?curid=166121
tt0094737,Big,https://en.wikipedia.org/?curid=38444154
tt0117665,Sleepers,https://en.wikipedia.org/?curid=725103
tt1179056,A Nightmare on Elm Street,https://en.wikipedia.org/?curid=23286957
tt0088846,Brazil,https://en.wikipedia.org/?curid=74537
tt0058461,A Fistful of Dollars,https://en.wikipedia.org/?curid=441926
tt1899353,The Raid: Redemption,https://en.wikipedia.org/?curid=33061601
tt1340800,Tinker Tailor Soldier Spy,https://en.wikipedia.org/?curid=31330546
tt0375063,Sideways,https://en.wikipedia.org/?curid=1144172
tt0063611,Shame,https://en.wikipedia.org/?curid=2772791
tt2053463,Side Effects,https://en.wikipedia.org/?curid=34421028
tt0352248,Cinderella Man,https://en.wikipedia.org/?curid=1424754
tt0307901,25th Hour,https://en.wikipedia.org/?curid=695700
tt0087363,Gremlins,https://en.wikipedia.org/?curid=382387
tt0455590,The Last King of Scotland,https://en.wikipedia.org/?curid=2528212
tt1226229,Get Him to the Greek,https://en.wikipedia.org/?curid=19861657
tt1120985,Blue Valentine,https://en.wikipedia.org/?curid=25971350
tt0083907,The Evil Dead,https://en.wikipedia.org/?curid=9294
tt0122690,Ronin,https://en.wikipedia.org/?curid=163438
tt0096438,Who Framed Roger Rabbit,https://en.wikipedia.org/?curid=76018
tt0432283,Fantastic Mr. Fox,https://en.wikipedia.org/?curid=3112909
tt0063522,Rosemarys Baby,https://en.wikipedia.org/?curid=9830229
tt0146882,High Fidelity,https://en.wikipedia.org/?curid=160047
tt0362270,The Life Aquatic with Steve Zissou,https://en.wikipedia.org/?curid=1075838
tt0109707,Ed Wood,https://en.wikipedia.org/?curid=528464
tt0838221,The Darjeeling Limited,https://en.wikipedia.org/?curid=6238106
tt0120604,Beowulf,https://en.wikipedia.org/?curid=1033167
tt0120863,The Thin Red Line,https://en.wikipedia.org/?curid=142465
tt0058150,Goldfinger,https://en.wikipedia.org/?curid=6322029
tt0112851,Desperado,https://en.wikipedia.org/?curid=639796
tt0266308,Battle Royale,https://en.wikipedia.org/?curid=304692
tt1305806,The Secret in Their Eyes,https://en.wikipedia.org/?curid=24522644
tt0478304,The Tree of Life,https://en.wikipedia.org/?curid=16074507
tt1935179,Mud,https://en.wikipedia.org/?curid=35566754
tt0120188,Three Kings,https://en.wikipedia.org/?curid=192461
tt0109506,The Crow,https://en.wikipedia.org/?curid=406339
tt0100157,Misery,https://en.wikipedia.org/?curid=7074043
tt0090756,Blue Velvet,https://en.wikipedia.org/?curid=3947
tt0128445,Rushmore,https://en.wikipedia.org/?curid=407351
tt0063442,Planet of the Apes,https://en.wikipedia.org/?curid=18618306
tt0106856,Falling Down,https://en.wikipedia.org/?curid=19625929
tt0117381,Primal Fear,https://en.wikipedia.org/?curid=1055466
tt0082694,The Road Warrior,https://en.wikipedia.org/?curid=262465
tt0375912,Layer Cake,https://en.wikipedia.org/?curid=1044633
tt0067992,Willy Wonka & the Chocolate Factory,https://en.wikipedia.org/?curid=704925
tt0140352,The Insider,https://en.wikipedia.org/?curid=142469
tt0465538,Michael Clayton,https://en.wikipedia.org/?curid=5968326
tt4034228,Manchester by the Sea,https://en.wikipedia.org/?curid=46220189
tt1139328,The Ghost Writer,https://en.wikipedia.org/?curid=21754296
tt0096754,The Abyss,https://en.wikipedia.org/?curid=45568
tt3235888,It Follows,https://en.wikipedia.org/?curid=44202021
tt1091722,Adventureland,https://en.wikipedia.org/?curid=13514560
tt1465522,Tucker and Dale vs Evil,https://en.wikipedia.org/?curid=1505668
tt0498380,Letters from Iwo Jima,https://en.wikipedia.org/?curid=14725310
tt0424136,Hard Candy,https://en.wikipedia.org/?curid=4538840
tt0129167,The Iron Giant,https://en.wikipedia.org/?curid=842825
tt0106308,Army of Darkness,https://en.wikipedia.org/?curid=3217
tt0055824,Cape Fear,https://en.wikipedia.org/?curid=171029
tt0285823,Once Upon a Time in Mexico,https://en.wikipedia.org/?curid=590462
